city,ep,year,pop,epdays,epnights
Amaigbo,2473453.030455542,2018,4721194.008518068,3371149.2995809056,1575756.761330178
Amaigbo,3685007.4215168655,2019,4850035.385746129,3252852.6823983565,4117162.1606353745
Amaigbo,3902896.247934787,2020,4978876.755720857,4588141.222454204,3217651.27341537
Adelaide,14089335.69021079,2010,1505034.6711605007,10670918.589451194,17507752.790970385
Adelaide,12584755.659730267,2011,1517924.8063937016,10478027.526473088,14691483.792987445
Adelaide,15076345.99960379,2012,1530814.9384618322,13402685.134908732,16750006.864298847
Adelaide,19043961.838602543,2013,1543705.0743198511,15362178.549265813,22725745.12793927
Adelaide,18661522.06582211,2014,1556595.208015733,13853013.122344688,23470031.009299535
Adelaide,18514999.1580813,2015,1569485.3392667854,18193831.629791655,18836166.686370946
Adelaide,9760757.226025179,2016,1579517.9620152025,6976221.773390731,12545292.678659625
Adelaide,16419024.56858015,2017,1589550.5899127342,6477796.101098457,26360253.036061846
Adelaide,18086337.113647223,2018,1599583.2077745553,17512920.42852941,18659753.79876503
Adelaide,24731390.666529126,2019,1609615.833447406,21284244.897865273,28178536.43519298
Adelaide,12659608.453066327,2020,1619648.4589768867,9393582.334215347,15925634.571917307
Tashkent,19625982.076617677,2010,5694807.628144405,21649687.13662664,17602277.016608715
Tashkent,47966264.0276707,2011,5739929.342840226,55749126.39183536,40183401.66350603
Tashkent,38167024.106460966,2012,5785051.045970335,33186612.19428452,43147436.01863741
Tashkent,35923508.250738144,2013,5830172.766783061,38815542.682046525,33031473.81942977
Tashkent,33956500.68399693,2014,5875294.476400951,42855179.95868949,25057821.40930438
Tashkent,49738764.53103817,2015,5920416.18310833,61601330.23109273,37876198.83098362
Tashkent,37930252.612624355,2016,5956550.862157237,38190818.451329604,37669686.773919106
Tashkent,53250279.33676238,2017,5992685.49215024,47095254.23448852,59405304.43903625
Tashkent,73247329.6371659,2018,6028820.15670643,79189240.41296726,67305418.86136454
Tashkent,69240655.80650863,2019,6064954.783160154,69969183.20652139,68512128.40649587
Tashkent,45921730.6357574,2020,6101089.455694667,66165136.78767009,25678324.48384472
Edmonton,9535111.976926513,2010,1963419.8181911632,7795391.513207439,11274832.440645587
Edmonton,6183044.164587475,2011,2016740.2188859743,4350937.4531568885,8015150.876018062
Edmonton,17182147.90316797,2012,2070060.6217297097,14608287.94636206,19756007.859973885
Edmonton,8597666.505349897,2013,2123381.0370899965,4035062.230468869,13160270.780230923
Edmonton,22725355.10297327,2014,2176701.440032065,18553266.509586018,26897443.696360525
Edmonton,25940714.020888325,2015,2230021.8452384267,21767688.33721274,30113739.70456391
Edmonton,13388677.505215744,2016,2287787.2454585005,10374568.966121152,16402786.044310335
Edmonton,21070453.43494986,2017,2345552.6421684125,12002367.089541363,30138539.78035836
Edmonton,26485709.50120443,2018,2403318.0320005803,23283139.01510506,29688279.987303797
Edmonton,6707705.951065518,2019,2461083.429440652,2332568.287468314,11082843.614662722
Edmonton,17043779.346991442,2020,2518848.8291524425,10970036.99790972,23117521.696073167
Rome,52289192.7585999,2010,4578053.6061439905,44956050.30973254,59622335.20746726
Rome,36226456.85320009,2011,4595560.576999243,36348536.37700108,36104377.32939911
Rome,103245436.97534272,2012,4613067.534828,100449120.95889945,106041752.991786
Rome,53189188.010935545,2013,4630574.475113878,41072497.88342827,65305878.138442814
Rome,14346079.85717547,2014,4648081.446038698,13480123.695357561,15212036.018993378
Rome,80442010.93889758,2015,4665588.4075150695,62852882.85069232,98031139.02710284
Rome,55890965.809751876,2016,4676966.912113704,58211723.18286534,53570208.436638415
Rome,101489219.80842279,2017,4688345.417148323,116368655.2163814,86609784.40046418
Rome,40301961.8889689,2018,4699723.9197800625,31786527.489049178,48817396.28888862
Rome,73644931.61326048,2019,4711102.410375135,66145755.37535168,81144107.85116929
Rome,75926319.84239942,2020,4722480.9233979825,65502645.08490828,86349994.59989056
Pittsburgh,15992899.720015803,2010,1851928.633261358,13197428.14118063,18788371.298850976
Pittsburgh,14978964.301499045,2011,1843867.455463763,12067898.97213785,17890029.63086024
Pittsburgh,16187494.686072215,2012,1835806.2800028115,16685207.962401114,15689781.409743318
Pittsburgh,4678645.003142148,2013,1827745.102302033,5136893.402512789,4220396.603771508
Pittsburgh,3459963.934548199,2014,1819683.9276101636,2302210.5025115013,4617717.366584897
Pittsburgh,7640743.299175611,2015,1811622.7510575785,8584788.984386247,6696697.613964976
Pittsburgh,10640404.578732751,2016,1801413.157389395,7629183.562760711,13651625.594704792
Pittsburgh,6479407.242043182,2017,1791203.5582666546,6269404.342047095,6689410.142039269
Pittsburgh,8733786.22433639,2018,1780993.961801611,8285296.8821444735,9182275.566528305
Pittsburgh,6639217.032720894,2019,1770784.3658755422,5707018.509296417,7571415.55614537
Pittsburgh,18248550.370059215,2020,1760574.7695456503,19446782.92485964,17050317.815258794
Kozhikode,9909251.278418893,2010,4303663.466608364,13816847.196156219,6001655.360681567
Kozhikode,7506448.009161651,2011,4251548.44014136,6857943.123575211,8154952.894748092
Kozhikode,5710195.511028513,2012,4199433.4085782375,6212494.570855945,5207896.451201081
Kozhikode,9885868.01980625,2013,4147318.3670600224,9402638.93369934,10369097.105913162
Kozhikode,11773441.026856601,2014,4095203.3287266605,11036767.051398158,12510115.002315044
Kozhikode,7285672.654719155,2015,4043088.304135721,4981642.413983434,9589702.895454876
Kozhikode,18564502.332410134,2016,3949397.6360937506,19584764.51371503,17544240.15110524
Kozhikode,8450651.749418795,2017,3855706.9679115564,10599472.304693818,6301831.194143772
Kozhikode,7653356.071483821,2018,3762016.3011169434,7816172.394850969,7490539.748116672
Kozhikode,10307713.998513415,2019,3668325.633417189,12783460.831918389,7831967.165108442
Kozhikode,12665840.712729756,2020,3574634.9659340978,14402968.995007396,10928712.430452116
Tel Aviv,64229210.95855896,2010,4050502.2489885525,21471881.286631882,106986540.63048604
Tel Aviv,52748031.82366132,2011,4142956.085547315,20334464.459941193,85161599.18738145
Tel Aviv,99120250.8462099,2012,4235409.896029135,42933467.98510536,155307033.70731443
Tel Aviv,53258618.554679155,2013,4327863.718549235,21422035.61916623,85095201.49019209
Tel Aviv,58163962.784588344,2014,4420317.538141038,28525692.116296064,87802233.45288062
Tel Aviv,68792382.38269041,2015,4512771.370862547,28972232.16304171,108612532.60233912
Tel Aviv,74300281.22119953,2016,4623017.237985128,36098617.57936223,112501944.86303683
Tel Aviv,68723022.35752678,2017,4733263.115769284,26352476.86039704,111093567.8546565
Tel Aviv,63256692.29365152,2018,4843508.974709192,23533567.642138794,102979816.94516425
Tel Aviv,75069347.07141608,2019,4953754.85729545,26405385.087607145,123733309.05522503
Tel Aviv,72107618.55164824,2020,5064000.728545845,18587632.845375203,125627604.25792128
Recife,29135562.08540704,2010,4283018.020720935,13516416.16842695,44754708.002387136
Recife,27931876.884129487,2011,4341673.206330173,14702741.015489768,41161012.7527692
Recife,25821441.714729674,2012,4400328.417067191,20615688.836067617,31027194.593391735
Recife,37467798.80890093,2013,4458983.620232204,16328689.599891258,58606908.01791061
Recife,18781201.941489816,2014,4517638.803536411,8181737.661219984,29380666.22175965
Recife,29619878.692451786,2015,4576294.003177073,25113236.632740296,34126520.752163276
Recife,33090725.749643248,2016,4632479.635239692,25516579.038259767,40664872.46102673
Recife,25417870.682361968,2017,4688665.282474828,15567756.574334066,35267984.790389866
Recife,37222653.318482086,2018,4744850.935674346,26384922.707744233,48060383.92921994
Recife,28896574.248051018,2019,4801036.585395856,20987002.847688142,36806145.6484139
Recife,36043028.78943037,2020,4857222.223641805,24964532.597063705,47121524.98179704
Ibadan,7642535.216217619,2010,3351258.846647801,10568064.646233939,4717005.7862013
Ibadan,2242605.814315796,2011,3430857.879239857,2067790.36328125,2417421.265350342
Ibadan,4950915.411146045,2012,3510456.918008446,6076591.755321264,3825239.066970825
Ibadan,8632923.302229404,2013,3590055.955748568,5717088.826535225,11548757.777923584
Ibadan,6675799.429321766,2014,3669654.980950593,4419823.61294651,8931775.245697021
Ibadan,6169587.952815155,2015,3749254.024529581,5256050.75305583,7083125.1525744805
Ibadan,8763365.675741434,2016,3833304.0670023076,10438441.645870686,7088289.705612183
Ibadan,13223627.005268484,2017,3917354.1001150794,13813932.64572984,12633321.364807129
Ibadan,12645596.247638702,2018,4001404.133940935,17105044.015449524,8186148.479827881
Ibadan,15337425.126984239,2019,4085454.1724573374,15351515.612016916,15323334.641951561
Ibadan,20705861.177709952,2020,4169504.2102784365,29154626.414107624,12257095.941312281
Kuwait City,47819602.62983056,2010,3393150.984970323,21751938.216357917,73887267.0433032
Kuwait City,53402627.261568464,2011,3574781.218322858,19498042.319633733,87307212.20350319
Kuwait City,62633672.20726459,2012,3756411.462038713,23555145.300690576,101712199.1138386
Kuwait City,64294546.40996596,2013,3938041.6904162355,28656189.265437037,99932903.55449489
Kuwait City,66172022.73563963,2014,4119671.9365490647,30638590.626545504,101705454.84473376
Kuwait City,67872114.5479129,2015,4301302.16834241,26979961.57078279,108764267.525043
Kuwait City,67317259.23536739,2016,4418788.290180869,42402407.89310778,92232110.57762699
Kuwait City,72871803.1542008,2017,4536274.383175199,50878442.03479154,94865164.27361009
Kuwait City,56772599.63888298,2018,4653760.485708646,31974878.191004984,81570321.08676097
Kuwait City,94703899.35904963,2019,4771246.5997369625,74570780.11527053,114837018.60282874
Kuwait City,89392356.55501086,2020,4888732.709484075,77652355.43190423,101132357.67811748
Bogura,3851720.3337889872,2010,3365192.0106173605,3222652.882486619,4480787.785091355
Bogura,4237864.088067111,2011,3391090.014465574,3053104.1359983273,5422624.040135894
Bogura,6422857.230755925,2012,3416988.029191263,7088071.742301762,5757642.719210088
Bogura,5259512.766166098,2013,3442886.035516605,4615302.098287791,5903723.434044406
Bogura,6127443.898562692,2014,3468784.0481717736,8758879.18530044,3496008.6118249446
Bogura,6946828.188438874,2015,3494682.0564424135,5727520.120913811,8166136.255963936
Bogura,6339617.559952136,2016,3510552.5048651565,6902825.470759127,5776409.649145146
Bogura,4557771.49319007,2017,3526422.9573406912,5040014.0980264265,4075528.888353713
Bogura,2722652.211658324,2018,3542293.4177111126,459889.257594645,4985415.165722003
Bogura,6353888.047715496,2019,3558163.862302728,4856096.140338846,7851679.955092147
Bogura,3600740.6335611697,2020,3574034.32025782,1193098.6085191276,6008382.658603212
Goiânia,32245076.43205701,2010,2330041.737237256,35245592.111805946,29244560.75230807
Goiânia,17174729.62430396,2011,2397163.910525371,22596749.105278775,11752710.143329144
Goiânia,29405323.59339372,2012,2464286.0827258574,40315340.48549762,18495306.701289818
Goiânia,16101988.329282884,2013,2531408.263884753,19550891.709620662,12653084.948945105
Goiânia,30586746.368961528,2014,2598530.437661807,38930467.32019603,22243025.417727027
Goiânia,67487334.61164184,2015,2665652.607587953,73696003.1249637,61278666.09831998
Goiânia,31772215.459743407,2016,2737433.8681891747,25850468.75229022,37693962.167196594
Goiânia,48265715.17566821,2017,2809215.111226749,59094588.15262028,37436842.19871615
Goiânia,13838011.357843677,2018,2880996.368400153,14227792.426369417,13448230.289317936
Goiânia,54670418.57871336,2019,2952777.628217036,65340321.48470723,44000515.672719486
Goiânia,57248639.55570109,2020,3024558.8794091735,58897804.27874694,55599474.83265525
Linyi,19774012.541384727,2010,3415805.2308936226,17912507.108968314,21635517.973801143
Linyi,12958858.277825937,2011,3405007.1350238104,8189371.2286095815,17728345.327042293
Linyi,24404403.914840084,2012,3394209.0349170426,20605183.235788494,28203624.593891673
Linyi,22061691.18847231,2013,3383410.938101787,17756437.51199605,26366944.864948563
Linyi,17599620.527356803,2014,3372612.845564874,19189923.545310017,16009317.509403594
Linyi,18163244.058542628,2015,3361814.7472427627,16450175.365894325,19876312.75119093
Linyi,21800977.586288843,2016,3342387.9909564722,18612991.841140546,24988963.33143714
Linyi,25251336.96722979,2017,3322961.2289865203,27000215.65157829,23502458.282881293
Linyi,29113020.802221976,2018,3303534.4760851674,27747857.721677963,30478183.882765993
Linyi,22637326.41265712,2019,3284107.7123991325,28333893.896644592,16940758.928669646
Linyi,16379383.746276733,2020,3264680.953661196,17802086.94380247,14956680.548750995
Pati,614760.8227382256,2010,3475284.256248938,62291.299288630486,1167230.3461878207
Pati,7094365.956507655,2011,3486612.8135913275,11153294.734420717,3035437.178594592
Pati,5452456.519004449,2012,3497941.375095999,9415891.783522038,1489021.2544868607
Pati,6686567.25143864,2013,3509269.9267214313,9404389.770723742,3968744.7321535386
Pati,9477551.58066442,2014,3520598.489774484,13108056.095001794,5847047.066327047
Pati,21813522.297397174,2015,3531927.0467204265,30981065.861175064,12645978.733619288
Pati,1613123.0997195274,2016,3526580.661686739,95984.1474609375,3130262.0519781173
Pati,5971486.445864621,2017,3521234.2747227065,5277169.340299245,6665803.551429996
Pati,8312992.440304135,2018,3515887.8815297093,10064313.042561816,6561671.838046454
Pati,16240827.69137704,2019,3510541.4962634686,19958380.828966577,12523274.553787503
Pati,4063865.198981786,2020,3505195.1116622146,3849529.9176492095,4278200.480314363
Calgary,7949028.955123157,2010,2094158.4001573196,7750469.116720522,8147588.793525793
Calgary,10504102.69748139,2011,2153586.1914970633,11111996.822564598,9896208.572398184
Calgary,17900167.528107002,2012,2213013.98021347,17164936.918689076,18635398.137524925
Calgary,16160926.893647753,2013,2272441.7686335114,12915712.751719235,19406141.03557627
Calgary,19194587.851027012,2014,2331869.5558210146,17013545.58802647,21375630.11402755
Calgary,25999892.080249645,2015,2391297.3451091778,25521166.372557394,26478617.7879419
Calgary,12728098.670630747,2016,2457258.4259750047,11014243.939790826,14441953.401470669
Calgary,36043847.19962524,2017,2523219.512607607,31746894.94489128,40340799.4543592
Calgary,33035026.876274735,2018,2589180.601836565,36489800.81127471,29580252.941274762
Calgary,12796406.738474563,2019,2655141.6917371023,16141208.5016541,9451604.975295028
Calgary,20337889.688116245,2020,2721102.7779909745,19415878.605802596,21259900.770429894
Harbin,112788917.94129857,2010,7809910.134265053,95106336.70850979,130471499.17408738
Harbin,108508003.5235835,2011,7888386.78605147,98267107.970948,118748899.076219
Harbin,111217936.02912089,2012,7966863.403017349,81171928.693929,141263943.36431277
Harbin,111519159.07351382,2013,8045340.019991283,75241873.83932415,147796444.3077035
Harbin,128115675.66186532,2014,8123816.651687279,92676784.52793159,163554566.79579908
Harbin,123396160.15788981,2015,8202293.275241416,109114086.71864255,137678233.59713706
Harbin,131573171.47613882,2016,8276737.898926983,102498447.9753555,160647894.97692212
Harbin,139965141.0070615,2017,8351182.505835103,122316010.36956334,157614271.64455968
Harbin,116425525.45223285,2018,8425627.112094324,75688611.33452305,157162439.56994265
Harbin,63563830.85107568,2019,8500071.740586571,46264989.334907055,80862672.3672443
Harbin,110608928.74349418,2020,8574516.333448192,95365705.35167785,125852152.13531053
Zibo,34383307.604192235,2010,4375302.674553756,22982680.619337004,45783934.58904746
Zibo,29382423.63291153,2011,4409604.366895855,20657287.589210168,38107559.67661289
Zibo,32498449.883326024,2012,4443906.045805484,28208546.224083066,36788353.54256898
Zibo,47948649.13910155,2013,4478207.723993963,30565669.86125996,65331628.41694313
Zibo,38805922.782418765,2014,4512509.4044733355,32438065.432088215,45173780.13274932
Zibo,43034330.4305411,2015,4546811.093060108,39469813.11995351,46598847.74112869
Zibo,38256095.65136205,2016,4578636.9458361305,31058211.247795396,45453980.054928705
Zibo,38006616.2081618,2017,4610462.810101098,40810719.75645003,35202512.65987358
Zibo,58377376.94538404,2018,4642288.651559906,44618647.29377106,72136106.59699702
Zibo,52107880.38828975,2019,4674114.521296417,57347596.14439114,46868164.63218835
Zibo,35962685.24086601,2020,4705940.365872318,30984782.229072534,40940588.25265949
Albuquerque,12409343.42828649,2010,1026129.832300942,11694800.143006504,13123886.713566473
Albuquerque,19843823.36161032,2011,1047208.5089163859,16639946.018819982,23047700.70440066
Albuquerque,20088413.621868968,2012,1068287.1867070682,16309536.754750408,23867290.48898753
Albuquerque,13473773.0280884,2013,1089365.8658988648,13216277.23440883,13731268.82176797
Albuquerque,12623369.381757116,2014,1110444.5432369062,10111024.961923465,15135713.801590767
Albuquerque,11563389.349519508,2015,1131523.2196653672,6803983.63706086,16322795.061978156
Albuquerque,20196085.90172323,2016,1152442.769233641,20014426.932358474,20377744.871087983
Albuquerque,20087976.467719704,2017,1173362.31671067,16883789.2786116,23292163.656827807
Albuquerque,21220610.73348743,2018,1194281.8645472229,17203041.552688718,25238179.914286144
Albuquerque,15557190.102886913,2019,1215201.4175291387,13014485.589946542,18099894.615827285
Albuquerque,20297387.2146517,2020,1236120.9654262366,12966253.23347923,27628521.19582417
Lisbon,68150555.88005152,2010,3644903.9608223885,57233504.05779256,79067607.7023105
Lisbon,12861348.697780112,2011,3662899.588060257,7695110.853363156,18027586.542197067
Lisbon,38933345.758758426,2012,3680895.218544157,34674807.241231844,43191884.27628501
Lisbon,70087518.47574326,2013,3698890.844559564,57237517.57960672,82937519.37187982
Lisbon,17631883.200102694,2014,3716886.4643146805,9544762.318660438,25719004.081544954
Lisbon,47200255.03385988,2015,3734882.0975419027,46678728.46066207,47721781.60705769
Lisbon,60723407.886888094,2016,3753555.8593151295,45301595.7458536,76145220.02792259
Lisbon,49322094.02755531,2017,3772229.604056542,52390943.46545621,46253244.58965441
Lisbon,42029875.74003881,2018,3790903.3671639785,30282053.049265716,53777698.430811904
Lisbon,26297876.543273434,2019,3809577.11585668,25175781.46643348,27419971.62011339
Lisbon,53768833.60549407,2020,3828250.8815926253,49440292.95850216,58097374.252485976
Athens,113153276.99133897,2010,5342532.805471312,70876038.18053189,155430515.80214605
Athens,75585896.50272372,2011,5322631.991771687,47729860.613609254,103441932.3918382
Athens,165114387.5228129,2012,5302731.174010256,125683265.97515863,204545509.07046714
Athens,83909924.25481193,2013,5282830.354611356,53626523.22233104,114193325.28729282
Athens,76008500.51435342,2014,5262929.539809065,64631969.83999753,87385031.18870932
Athens,77998368.04876709,2015,5243028.721169086,48885973.68362274,107110762.41391143
Athens,98968839.77700011,2016,5223278.976823106,73540719.091593,124396960.46240723
Athens,108059843.94632691,2017,5203529.262031967,77293312.59808503,138826375.2945688
Athens,48539045.7354806,2018,5183779.509243296,30834849.049598932,66243242.421362266
Athens,77278180.03135079,2019,5164029.801044179,45543406.4057499,109012953.65695167
Athens,67134448.95394975,2020,5144280.055127902,37361960.935461,96906936.97243851
Budapest,30995681.579451323,2010,3942318.3189583495,20192233.590514865,41799129.568387784
Budapest,36751567.933472514,2011,3950564.063593968,36879409.55320497,36623726.31374005
Budapest,69027347.7837872,2012,3958809.8096457585,65831854.19826532,72222841.36930908
Budapest,74696070.65785319,2013,3967055.5642344877,76254778.58025697,73137362.73544939
Budapest,22773274.188807502,2014,3975301.2991922228,27719111.204002347,17827437.17361266
Budapest,74927447.00987208,2015,3983547.052976135,69589949.0761514,80264944.94359277
Budapest,25604921.354599245,2016,3996661.2088516145,28345594.904331338,22864247.804867152
Budapest,46957770.560221694,2017,4009775.345813825,54710258.91842575,39205282.202017635
Budapest,34775205.661496475,2018,4022889.490445556,38482409.15488235,31068002.168110594
Budapest,42920947.52679132,2019,4036003.6388384006,39189864.87612312,46652030.17745951
Budapest,28133036.980779327,2020,4049117.7910216604,29009720.670362826,27256353.291195832
Havana,12639521.265298517,2010,2741821.1122231865,11825061.888236325,13453980.64236071
Havana,12077149.579623789,2011,2736924.66681019,9298504.973443031,14855794.185804546
Havana,10891455.032038324,2012,2732028.221608038,7327824.123384416,14455085.940692231
Havana,10077313.62753877,2013,2727131.782174222,7162476.3410919905,12992150.91398555
Havana,15283556.144142985,2014,2722235.3543420937,13255691.469796777,17311420.818489194
Havana,19069369.528160777,2015,2717338.9017825173,17087580.317574583,21051158.73874697
Havana,13613370.297749333,2016,2720852.454987483,9945698.478764491,17281042.116734177
Havana,14908276.410799323,2017,2724366.0037348308,11030809.505844355,18785743.31575429
Havana,13175308.812904216,2018,2727879.559018422,12217810.034695864,14132807.591112569
Havana,16207174.683729667,2019,2731393.105426617,14377616.736356333,18036732.631103
Havana,9679454.455097396,2020,2734906.6574351033,6675854.713278063,12683054.19691673
Buffalo,11272230.92566729,2010,1456405.3040380098,7514097.901627868,15030363.94970671
Buffalo,12139564.650262143,2011,1450534.8419068642,9722796.386378027,14556332.91414626
Buffalo,16635094.397679554,2012,1444664.3814463913,18099153.676888254,15171035.118470855
Buffalo,5808434.892563213,2013,1438793.920737736,4855426.650553785,6761443.13457264
Buffalo,2686983.075005226,2014,1432923.458541505,3825126.398629576,1548839.7513808757
Buffalo,8504048.669954598,2015,1427052.998902702,9073243.205098204,7934854.134810993
Buffalo,16776377.966829732,2016,1419157.2788443896,18938671.127672013,14614084.805987451
Buffalo,6909914.927032543,2017,1411261.5542591268,6225194.225108304,7594635.628956782
Buffalo,12447343.090418097,2018,1403365.833247371,10400493.935717765,14494192.245118426
Buffalo,6629995.061727765,2019,1395470.1110624769,7634347.104010101,5625643.019445429
Buffalo,16808768.91884722,2020,1387574.3902426858,18780827.86254561,14836709.97514883
Abidjan,15551923.325266277,2010,4802792.079238531,6366151.426556216,24737695.22397634
Abidjan,6233927.804290203,2011,4924906.851666591,9077656.327331543,3390199.2812488647
Abidjan,9595194.592156012,2012,5047021.635636309,6809352.097315811,12381037.086996213
Abidjan,14120784.160776313,2013,5169136.399942159,18498509.501204662,9743058.820347967
Abidjan,12581672.669883357,2014,5291251.180222198,17622423.072508007,7540922.267258707
Abidjan,5833465.142910786,2015,5413365.943941866,5608107.975839323,6058822.3099822495
Abidjan,15872437.649764918,2016,5551494.738468965,5635921.245234355,26108954.05429548
Abidjan,10863959.16489126,2017,5689623.540634692,13935034.44370395,7792883.88607857
Abidjan,11008388.317514367,2018,5827752.327947842,14596559.411815464,7420217.22321327
Abidjan,16432949.7046898,2019,5965881.110891363,12036557.234836578,20829342.174543023
Abidjan,15168278.412622442,2020,6104009.926911313,8706205.473425116,21630351.35181977
Kumasi,18455533.461831156,2010,3286287.697173053,11334955.723895932,25576111.199766383
Kumasi,7398608.940179706,2011,3446797.3716952405,6067083.685064316,8730134.195295095
Kumasi,10723104.558361648,2012,3607307.0555066746,6796913.768450004,14649295.348273292
Kumasi,24909738.56310348,2013,3767816.730819878,27374423.681273267,22445053.44493369
Kumasi,18125641.503405377,2014,3928326.4149596044,23417910.448691286,12833372.558119468
Kumasi,13658493.833187794,2015,4088836.091036237,10578491.99679527,16738495.669580318
Kumasi,26321830.39866276,2016,4277757.650498286,22402481.13430336,30241179.66302216
Kumasi,20785287.40904665,2017,4466679.213155581,19457035.950247094,22113538.867846206
Kumasi,22434099.216529332,2018,4655600.789226122,14781839.528374493,30086358.90468417
Kumasi,37918306.96740875,2019,4844522.335189341,34160907.48812035,41675706.446697146
Kumasi,36854920.91421458,2020,5033443.920776673,32179431.91946453,41530409.908964634
San José,9490360.153853176,2010,2612751.149651936,17144017.526388057,1836702.7813182957
San José,2957059.6741751656,2011,2620377.729378269,5636123.553494379,277995.79485595226
San José,625499.8988656402,2012,2628004.3137040013,1143382.1824035645,107617.61532771587
San José,9334930.874993086,2013,2635630.9031303367,16632363.36061126,2037498.3893749118
San José,4938295.933555648,2014,2643257.479962864,8590290.641492307,1286301.2256189883
San José,3967251.9943574504,2015,2650884.064643431,4666212.982134111,3268291.0065807896
San José,16842152.924100287,2016,2653189.907782434,25764702.335032225,7919603.51316835
San José,4275296.650630772,2017,2655495.754063693,6957162.507819891,1593430.7934416533
San José,1836554.8168913797,2018,2657801.5979865063,3343521.4813690186,329588.15241374075
San José,7646808.439936101,2019,2660107.445145322,12084745.658056974,3208871.2218152285
San José,15240736.686870469,2020,2662413.2789902,26798497.588282943,3682975.7854579934
Tripoli,12745944.476936147,2010,1809512.6119518615,8907604.830219973,16584284.12365232
Tripoli,12314830.359532833,2011,1816159.8297116756,5881060.812403679,18748599.906661987
Tripoli,18150099.40622425,2012,1822807.0455682278,8526276.855379105,27773921.957069397
Tripoli,11191743.799497962,2013,1829454.261349678,6471607.745358229,15911879.853637695
Tripoli,13366453.772914529,2014,1836101.4750730991,6273911.638411522,20458995.907417536
Tripoli,13345441.60138923,2015,1842748.6936557712,5908445.222342388,20782437.98043607
Tripoli,8568192.172568321,2016,1851009.275677872,4728967.629117966,12407416.716018677
Tripoli,13324680.781875491,2017,1859269.861522818,6460345.089980841,20189016.47377014
Tripoli,13366624.743787944,2018,1867530.442972269,5569032.757961631,21164216.729614258
Tripoli,17242459.551087797,2019,1875791.0299952514,10216813.367617488,24268105.734558105
Tripoli,15366897.55211083,2020,1884051.616839707,9492462.50094816,21241332.6032735
Warsaw,51034815.2588585,2010,4383024.180052275,43238985.39038041,58830645.127336584
Warsaw,20447882.26651372,2011,4407835.797301915,10714413.449070431,30181351.08395701
Warsaw,32580850.626739744,2012,4432647.403921407,33598787.45564297,31562913.79783652
Warsaw,41988244.95633075,2013,4457459.018482726,30169770.507088162,53806719.40557333
Warsaw,31870914.78299252,2014,4482270.63750592,30864325.047276378,32877504.51870866
Warsaw,81570102.69817579,2015,4507082.255045534,82788971.83950314,80351233.55684842
Warsaw,38701506.84760505,2016,4536514.25764673,34987526.97880374,42415486.71640636
Warsaw,26541059.089775637,2017,4565946.253918733,14089258.251276746,38992859.92827453
Warsaw,64863626.841046736,2018,4595378.263577692,68089939.45719521,61637314.224898264
Warsaw,65664944.49468455,2019,4624810.2534575,60797715.64019516,70532173.34917393
Warsaw,42055723.10132612,2020,4654242.264246407,38347805.20389089,45763640.99876135
Tunis,41588413.16494038,2010,3448988.3864559215,37068953.72937456,46107872.6005062
Tunis,40287930.98852985,2011,3504789.5166890323,32487276.99341186,48088584.983647846
Tunis,71997642.33876824,2012,3560590.666597161,57616175.76615468,86379108.9113818
Tunis,38688762.42308661,2013,3616391.7915994134,32430843.709107183,44946681.13706604
Tunis,30839084.336635817,2014,3672192.929719306,30101476.65252565,31576692.020745985
Tunis,59828348.50130198,2015,3727994.0655447873,43460816.68687008,76195880.31573388
Tunis,35280563.56443829,2016,3788371.8674583016,32570127.93008186,37990999.19879472
Tunis,59940680.293027036,2017,3848749.695815428,52948396.08176856,66932964.504285514
Tunis,32586073.7653856,2018,3909127.488050552,25689617.029799886,39482530.50097132
Tunis,51593837.166729756,2019,3969505.300747998,42029824.14207558,61157850.19138393
Tunis,47264552.43883215,2020,4029883.1140746316,40481144.6473221,54047960.230342194
Concord,20823077.229663324,2010,3310622.1737146555,19540982.802150883,22105171.657175764
Concord,23564362.394652937,2011,3327827.7698136526,23597138.660120137,23531586.129185736
Concord,32815635.168302488,2012,3345033.362009288,41890341.392037466,23740928.94456751
Concord,28679710.75065009,2013,3362238.951557154,29996206.37368454,27363215.127615638
Concord,22541845.862445295,2014,3379444.5503067602,25163803.40903334,19919888.315857247
Concord,31228867.417608988,2015,3396650.147939897,33449598.338953696,29008136.49626428
Concord,33441301.719687454,2016,3406429.4857547227,38185516.72510016,28697086.71427475
Concord,40150380.22514732,2017,3416208.812691032,36953212.212423414,43347548.23787122
Concord,29147502.51654087,2018,3425988.1450793105,33549677.75540394,24745327.277677797
Concord,29541555.148853444,2019,3435767.4937972073,31978361.99069982,27104748.307007063
Concord,33476876.571922027,2020,3445546.820691943,30500880.56736515,36452872.5764789
Changchun,86228969.96567823,2010,5735804.122768329,77930691.28309873,94527248.64825773
Changchun,91722726.57130405,2011,5767984.575639807,58957278.991069645,124488174.15153846
Changchun,87143441.65797174,2012,5800165.047393225,55210788.58903797,119076094.7269055
Changchun,75378800.36772285,2013,5832345.50828383,54160866.34861731,96596734.3868284
Changchun,95515688.37909336,2014,5864525.9913876,85492737.48595005,105538639.27223668
Changchun,109501327.91411985,2015,5896706.449959889,87201539.41387682,131801116.41436289
Changchun,140426384.9153136,2016,5923776.0360529125,131980549.33127055,148872220.4993567
Changchun,102954509.06995511,2017,5950845.615412079,83213338.84652753,122695679.2933827
